time,counter_status_200_prometheus_queue-master:80_queue-master,gauge_response_prometheus_queue-master:80_queue-master,scrape_duration_seconds_queue-master:80_queue-master,scrape_samples_post_metric_relabeling_queue-master:80_queue-master,scrape_samples_scraped_queue-master:80_queue-master,scrape_series_added_queue-master:80_queue-master,up_queue-master:80_queue-master
2020-05-31T13:22:39,105343.0,0.0,0.001823418,2.0,2.0,0.0,1.0
2020-05-31T13:22:44,105344.0,1.0,0.001282565,2.0,2.0,0.0,1.0
2020-05-31T13:22:49,105345.0,1.0,0.00103413,2.0,2.0,0.0,1.0
2020-05-31T13:22:54,105346.0,1.0,0.001271972,2.0,2.0,0.0,1.0
2020-05-31T13:22:59,105347.0,3.0,0.001290239,2.0,2.0,0.0,1.0
2020-05-31T13:23:04,105348.0,0.0,0.001068489,2.0,2.0,0.0,1.0
2020-05-31T13:23:09,105349.0,1.0,0.001081557,2.0,2.0,0.0,1.0
2020-05-31T13:23:14,105350.0,1.0,0.001331964,2.0,2.0,0.0,1.0
2020-05-31T13:23:19,105351.0,1.0,0.001330615,2.0,2.0,0.0,1.0
2020-05-31T13:23:24,105352.0,0.0,0.001366505,2.0,2.0,0.0,1.0
2020-05-31T13:23:29,105353.0,1.0,0.00138559,2.0,2.0,0.0,1.0
2020-05-31T13:23:34,105354.0,1.0,0.001075685,2.0,2.0,0.0,1.0
2020-05-31T13:23:39,105355.0,1.0,0.007947331,2.0,2.0,0.0,1.0
2020-05-31T13:23:44,105356.0,1.0,0.001069509,2.0,2.0,0.0,1.0
2020-05-31T13:23:49,105357.0,1.0,0.001094788,2.0,2.0,0.0,1.0
2020-05-31T13:23:54,105358.0,1.0,0.001117012,2.0,2.0,0.0,1.0
2020-05-31T13:23:59,105359.0,1.0,0.00104033,2.0,2.0,0.0,1.0
2020-05-31T13:24:04,105360.0,1.0,0.001333861,2.0,2.0,0.0,1.0
2020-05-31T13:24:09,105361.0,1.0,0.001013245,2.0,2.0,0.0,1.0
2020-05-31T13:24:14,105362.0,1.0,0.000940714,2.0,2.0,0.0,1.0
2020-05-31T13:24:19,105363.0,1.0,0.001225794,2.0,2.0,0.0,1.0
2020-05-31T13:24:24,105364.0,1.0,0.002446067,2.0,2.0,0.0,1.0
2020-05-31T13:24:29,105365.0,1.0,0.001730919,2.0,2.0,0.0,1.0
2020-05-31T13:24:34,105366.0,1.0,0.000933582,2.0,2.0,0.0,1.0
2020-05-31T13:24:39,105367.0,1.0,0.001064403,2.0,2.0,0.0,1.0
2020-05-31T13:24:44,105368.0,1.0,0.001422209,2.0,2.0,0.0,1.0
2020-05-31T13:24:49,105369.0,1.0,0.00115424,2.0,2.0,0.0,1.0
2020-05-31T13:24:54,105370.0,1.0,0.001119162,2.0,2.0,0.0,1.0
2020-05-31T13:24:59,105371.0,1.0,0.001063726,2.0,2.0,0.0,1.0
2020-05-31T13:25:04,105372.0,1.0,0.001120662,2.0,2.0,0.0,1.0
2020-05-31T13:25:09,105373.0,1.0,0.001027927,2.0,2.0,0.0,1.0
2020-05-31T13:25:14,105374.0,1.0,0.001281202,2.0,2.0,0.0,1.0
2020-05-31T13:25:19,105375.0,1.0,0.001242675,2.0,2.0,0.0,1.0
2020-05-31T13:25:24,105376.0,1.0,0.001139975,2.0,2.0,0.0,1.0
2020-05-31T13:25:29,105377.0,1.0,0.001307552,2.0,2.0,0.0,1.0
2020-05-31T13:25:34,105378.0,1.0,0.00127924,2.0,2.0,0.0,1.0
2020-05-31T13:25:39,105379.0,1.0,0.001492768,2.0,2.0,0.0,1.0
2020-05-31T13:25:44,105380.0,1.0,0.001984633,2.0,2.0,0.0,1.0
2020-05-31T13:25:49,105381.0,1.0,0.003168019,2.0,2.0,0.0,1.0
2020-05-31T13:25:54,105382.0,1.0,0.001500051,2.0,2.0,0.0,1.0
2020-05-31T13:25:59,105383.0,1.0,0.001686968,2.0,2.0,0.0,1.0
2020-05-31T13:26:04,105384.0,1.0,0.001466715,2.0,2.0,0.0,1.0
2020-05-31T13:26:09,105385.0,1.0,0.001158463,2.0,2.0,0.0,1.0
2020-05-31T13:26:14,105386.0,1.0,0.001555833,2.0,2.0,0.0,1.0
2020-05-31T13:26:19,105387.0,1.0,0.001320697,2.0,2.0,0.0,1.0
2020-05-31T13:26:24,105388.0,1.0,0.001076644,2.0,2.0,0.0,1.0
2020-05-31T13:26:29,105389.0,1.0,0.001484341,2.0,2.0,0.0,1.0
2020-05-31T13:26:34,105390.0,1.0,0.001877728,2.0,2.0,0.0,1.0
2020-05-31T13:26:39,105391.0,1.0,0.00324797,2.0,2.0,0.0,1.0
2020-05-31T13:26:44,105392.0,1.0,0.002977484,2.0,2.0,0.0,1.0
2020-05-31T13:26:49,105393.0,1.0,0.000991214,2.0,2.0,0.0,1.0
2020-05-31T13:26:54,105394.0,1.0,0.00114148,2.0,2.0,0.0,1.0
2020-05-31T13:26:59,105395.0,1.0,0.001544998,2.0,2.0,0.0,1.0
2020-05-31T13:27:04,105396.0,1.0,0.001301411,2.0,2.0,0.0,1.0
2020-05-31T13:27:09,105397.0,1.0,0.001020519,2.0,2.0,0.0,1.0
2020-05-31T13:27:14,105398.0,0.0,0.001040401,2.0,2.0,0.0,1.0
2020-05-31T13:27:19,105399.0,0.0,0.001623781,2.0,2.0,0.0,1.0
2020-05-31T13:27:24,105400.0,1.0,0.000938693,2.0,2.0,0.0,1.0
2020-05-31T13:27:29,105401.0,1.0,0.001204128,2.0,2.0,0.0,1.0
2020-05-31T13:27:34,105402.0,1.0,0.001381739,2.0,2.0,0.0,1.0
2020-05-31T13:27:39,105403.0,1.0,0.001174114,2.0,2.0,0.0,1.0
2020-05-31T13:27:44,105404.0,1.0,0.001218225,2.0,2.0,0.0,1.0
2020-05-31T13:27:49,105405.0,1.0,0.001229227,2.0,2.0,0.0,1.0
2020-05-31T13:27:54,105406.0,1.0,0.00112732,2.0,2.0,0.0,1.0
2020-05-31T13:27:59,105407.0,1.0,0.001065111,2.0,2.0,0.0,1.0
2020-05-31T13:28:04,105408.0,1.0,0.001460744,2.0,2.0,0.0,1.0
2020-05-31T13:28:09,105409.0,1.0,0.00109527,2.0,2.0,0.0,1.0
2020-05-31T13:28:14,105410.0,1.0,0.001335084,2.0,2.0,0.0,1.0
2020-05-31T13:28:19,105411.0,1.0,0.001002312,2.0,2.0,0.0,1.0
2020-05-31T13:28:24,105412.0,0.0,0.0059991,2.0,2.0,0.0,1.0
2020-05-31T13:28:29,105413.0,1.0,0.001104422,2.0,2.0,0.0,1.0
2020-05-31T13:28:34,105414.0,1.0,0.001241555,2.0,2.0,0.0,1.0
2020-05-31T13:28:39,105415.0,1.0,0.002164581,2.0,2.0,0.0,1.0
2020-05-31T13:28:44,105416.0,1.0,0.001265822,2.0,2.0,0.0,1.0
2020-05-31T13:28:49,105417.0,1.0,0.001649374,2.0,2.0,0.0,1.0
2020-05-31T13:28:54,105418.0,1.0,0.001422106,2.0,2.0,0.0,1.0
2020-05-31T13:28:59,105419.0,1.0,0.001244566,2.0,2.0,0.0,1.0
